date,t,rr1,rr3,rr6,ff,raf10,rafper,u,vv,n,cl,cm,ch,day,week,precipitation,cloudy_day
2021-01-23 09:00:00,276.65,2.4,3.0,3.0,3.8,7.5,8.2,98,7000,100.0,35.0,20.75,10.25,2021-01-23,3,1,0
2021-01-23 12:00:00,278.25,0.0,0.4,3.4,3.7,5.6,6.9,91,20000,90.0,38.0,20.75,10.25,2021-01-23,3,0,0
2021-01-23 15:00:00,278.15,0.0,0.2,0.6,7.2,11.2,11.2,83,30000,75.0,38.0,20.0,10.0,2021-01-23,3,0,0
2021-01-23 18:00:00,276.45,0.0,0.2,0.4,6.1,10.0,11.1,88,20000,90.0,35.0,20.75,10.25,2021-01-23,3,0,0
2021-01-23 21:00:00,274.75,0.0,0.0,0.2,3.3,5.4,5.8,93,10600,10.0,35.0,20.0,10.0,2021-01-23,3,0,0
2021-01-24 00:00:00,273.45,0.0,0.0,0.0,3.7,4.7,5.4,91,12440,0.0,30.0,20.0,10.0,2021-01-24,3,0,0
2021-01-24 03:00:00,272.45,0.0,0.0,0.0,3.6,4.6,4.6,92,20000,0.0,30.0,20.0,10.0,2021-01-24,3,0,0
2021-01-24 06:00:00,272.25,0.0,0.0,0.0,3.3,4.1,4.1,92,17440,90.0,33.0,22.333333333333332,10.0,2021-01-24,3,0,0
2021-01-24 09:00:00,273.45,0.0,0.0,0.0,2.6,3.8,3.8,89,13860,90.0,33.0,22.333333333333332,10.0,2021-01-24,3,0,0
2021-01-24 12:00:00,275.25,0.0,0.0,0.0,5.1,7.9,8.7,82,24090,100.0,33.0,22.333333333333332,10.0,2021-01-24,3,0,0
2021-01-24 15:00:00,275.05,0.0,1.6,1.6,6.3,10.7,10.7,95,12000,100.0,35.0,22.333333333333332,10.0,2021-01-24,3,0,0
2021-01-24 18:00:00,275.65,0.0,0.0,1.6,3.4,5.3,6.5,95,12000,90.0,35.0,22.333333333333332,10.0,2021-01-24,3,0,0
2021-01-24 21:00:00,275.25,0.0,0.0,0.0,3.6,5.4,6.2,91,19420,90.0,35.0,27.0,10.0,2021-01-24,3,0,0
2021-01-25 00:00:00,274.65,0.0,0.0,0.0,4.8,7.4,7.4,90,20000,75.0,35.0,27.0,10.0,2021-01-25,4,0,0
2021-01-25 03:00:00,275.25,0.0,0.0,0.0,4.7,7.1,9.1,90,48950,90.0,35.0,21.75,10.25,2021-01-25,4,0,0
2021-01-25 06:00:00,274.35,0.0,0.0,0.0,3.8,6.1,8.1,92,20000,90.0,35.0,21.75,10.25,2021-01-25,4,0,0
2021-01-25 09:00:00,275.75,0.0,0.0,0.0,4.4,7.3,7.8,85,27630,90.0,35.0,21.75,10.25,2021-01-25,4,0,0
2021-01-25 12:00:00,278.05,0.0,0.0,0.0,6.2,10.5,11.0,66,20000,60.0,38.0,20.0,10.0,2021-01-25,4,0,0
2021-01-25 15:00:00,278.65,0.0,0.0,0.0,5.4,9.0,9.7,56,18350,59.285714285714285,34.0,21.75,10.25,2021-01-25,4,0,0
2021-01-25 18:00:00,275.85,0.0,0.0,0.0,2.3,3.3,5.0,66,32790,10.0,30.0,20.0,11.0,2021-01-25,4,0,0
2021-01-25 21:00:00,273.95,0.0,0.0,0.0,3.3,4.9,4.9,78,11690,0.0,30.0,20.0,10.0,2021-01-25,4,0,0
2021-01-26 00:00:00,272.95,0.0,0.0,0.0,3.6,4.5,4.5,86,20090,10.0,30.0,20.0,11.0,2021-01-26,4,0,0
2021-01-26 03:00:00,273.05,0.0,0.0,0.0,3.4,4.7,5.3,85,23920,0.0,30.0,20.0,10.0,2021-01-26,4,0,0
2021-01-26 06:00:00,273.05,0.0,0.0,0.0,3.6,4.7,5.0,83,34830,68.57142857142857,31.428571428571427,24.0,10.666666666666666,2021-01-26,4,0,0
2021-01-26 09:00:00,274.25,0.0,0.0,0.0,2.0,2.9,4.4,80,20000,90.0,30.0,23.0,11.0,2021-01-26,4,0,0
2021-01-26 12:00:00,276.15,0.0,0.0,0.0,3.6,6.2,6.6,73,24660,90.0,30.0,27.0,10.666666666666666,2021-01-26,4,0,0
2021-01-26 15:00:00,276.85,0.0,0.0,0.0,4.2,7.8,8.0,73,27900,100.0,30.0,27.0,10.666666666666666,2021-01-26,4,0,0
2021-01-26 18:00:00,275.75,0.0,0.0,0.0,2.8,5.1,6.7,77,20000,90.0,35.0,24.0,10.666666666666666,2021-01-26,4,0,0
2021-01-26 21:00:00,276.05,0.0,0.0,0.0,4.3,6.8,8.1,72,23980,100.0,35.0,27.0,10.666666666666666,2021-01-26,4,0,0
2021-01-27 00:00:00,275.95,0.0,0.0,0.0,5.1,9.0,9.1,75,20000,100.0,35.0,27.0,10.729166666666666,2021-01-27,4,0,0
2021-01-27 03:00:00,275.45,0.2,1.0,1.0,5.8,9.5,9.5,85,19880,100.0,35.0,27.0,10.729166666666666,2021-01-27,4,1,0
2021-01-27 06:00:00,275.35,0.0,0.0,1.0,3.4,5.6,7.0,97,3190,100.0,37.0,27.0,10.729166666666666,2021-01-27,4,0,0
2021-01-27 09:00:00,276.35,0.0,0.0,0.0,3.8,6.9,6.9,99,1600,100.0,37.0,27.0,10.729166666666666,2021-01-27,4,0,0
2021-01-27 12:00:00,278.45,0.0,0.0,0.0,3.0,4.9,5.5,99,1200,100.0,37.0,27.0,10.729166666666666,2021-01-27,4,0,0
2021-01-27 15:00:00,279.55,0.0,0.0,0.0,2.9,4.3,7.2,100,1500,100.0,37.0,27.0,10.729166666666666,2021-01-27,4,0,0
2021-01-27 18:00:00,280.75,1.0,1.4,1.4,3.5,6.4,6.9,99,3770,100.0,36.42857142857143,27.0,10.729166666666666,2021-01-27,4,1,0
2021-01-27 21:00:00,281.15,1.0,2.2,3.6,3.1,5.0,5.7,98,5070,100.0,37.0,27.0,10.729166666666666,2021-01-27,4,1,0
2021-01-28 00:00:00,281.45,0.6,1.8,4.0,2.6,4.2,4.3,99,5070,100.0,37.0,23.266666666666666,10.729166666666666,2021-01-28,4,1,0
2021-01-28 03:00:00,282.65,0.2,0.4,2.2,4.1,7.3,7.6,99,12030,100.0,37.0,23.266666666666666,10.729166666666666,2021-01-28,4,1,0
2021-01-28 06:00:00,283.85,3.0,3.2,3.6,5.3,8.5,10.0,97,2750,100.0,32.0,23.266666666666666,10.729166666666666,2021-01-28,4,1,0
2021-01-28 09:00:00,285.35,0.0,2.0,5.2,8.3,12.1,13.7,92,12490,100.0,36.857142857142854,23.266666666666666,10.729166666666666,2021-01-28,4,0,0
2021-01-28 12:00:00,286.85,0.0,0.0,2.0,7.8,14.1,14.1,85,12000,90.0,38.0,23.266666666666666,10.729166666666666,2021-01-28,4,0,0
2021-01-28 15:00:00,286.55,0.0,0.0,0.0,4.5,7.6,10.3,81,12000,90.0,38.0,23.266666666666666,10.729166666666666,2021-01-28,4,0,0
2021-01-28 18:00:00,285.15,0.0,0.0,0.0,2.9,4.6,6.3,90,44530,90.0,38.0,23.266666666666666,10.729166666666666,2021-01-28,4,0,0
2021-01-28 21:00:00,284.85,0.0,0.2,0.2,4.9,8.6,8.6,91,23010,100.0,38.0,23.266666666666666,10.729166666666666,2021-01-28,4,0,0
2021-01-29 00:00:00,284.95,0.0,1.0,1.2,6.2,11.0,11.1,94,8000,100.0,37.0,20.25,10.0,2021-01-29,4,0,0
2021-01-29 03:00:00,284.55,0.0,2.0,3.0,8.5,14.0,15.4,79,20000,90.0,35.0,20.25,10.0,2021-01-29,4,0,0
2021-01-29 06:00:00,283.65,0.0,0.0,2.0,7.9,12.6,14.6,76,20000,75.0,35.0,20.0,10.0,2021-01-29,4,0,0
2021-01-29 09:00:00,283.25,0.0,0.0,0.0,6.8,10.5,13.0,82,24810,60.0,38.0,21.0,10.0,2021-01-29,4,0,0
2021-01-29 12:00:00,285.55,0.2,0.2,0.2,9.2,15.2,17.2,66,11680,75.0,38.0,20.0,10.0,2021-01-29,4,1,0
2021-01-29 15:00:00,283.15,0.0,0.0,0.2,9.9,15.2,17.8,81,12050,100.0,35.857142857142854,20.25,10.0,2021-01-29,4,0,0
2021-01-29 18:00:00,282.45,0.0,0.2,0.2,4.7,7.6,10.0,86,15000,90.0,38.0,20.25,10.0,2021-01-29,4,0,0
2021-01-29 21:00:00,280.85,0.0,0.0,0.2,3.4,4.9,7.1,77,25000,0.0,30.0,20.0,10.0,2021-01-29,4,0,0
2021-01-30 00:00:00,279.85,0.0,0.0,0.0,4.1,6.4,6.8,88,15150,90.0,37.0,27.0,12.0,2021-01-30,4,0,0
2021-01-30 03:00:00,281.35,0.6,0.6,0.6,2.9,4.9,4.9,96,5070,100.0,37.0,23.333333333333332,12.0,2021-01-30,4,1,0
2021-01-30 06:00:00,281.25,2.5,5.9,6.5,4.3,8.2,8.2,98,1990,100.0,37.57142857142857,23.333333333333332,12.0,2021-01-30,4,1,0
2021-01-30 09:00:00,283.05,0.0,2.6,8.5,4.3,7.8,8.5,96,12000,100.0,37.0,23.333333333333332,12.0,2021-01-30,4,0,0
2021-01-30 12:00:00,285.95,0.0,0.0,2.6,5.7,9.0,9.6,79,14470,75.0,38.0,20.0,12.0,2021-01-30,4,0,0
2021-01-30 15:00:00,285.25,0.0,0.0,0.0,4.0,7.6,8.6,77,18060,90.0,38.0,23.0,12.0,2021-01-30,4,0,0
2021-01-30 18:00:00,283.75,0.0,0.2,0.2,3.8,6.6,6.7,87,11700,100.0,38.0,23.333333333333332,12.0,2021-01-30,4,0,0
2021-01-30 21:00:00,282.55,0.4,0.8,1.0,2.4,3.9,5.3,95,13420,90.0,38.0,23.333333333333332,12.0,2021-01-30,4,1,0
2021-01-31 00:00:00,282.25,0.4,0.6,1.4,1.8,2.7,4.1,98,3010,100.0,36.5,23.266666666666666,10.729166666666666,2021-01-31,4,1,0
2021-01-31 03:00:00,282.05,0.0,0.0,0.6,0.8,1.3,2.2,98,10000,100.0,35.0,23.266666666666666,10.729166666666666,2021-01-31,4,0,0
2021-01-31 06:00:00,280.05,0.2,0.6,0.6,4.0,7.6,9.9,98,3480,100.0,36.5,23.266666666666666,10.729166666666666,2021-01-31,4,1,0
2021-01-31 09:00:00,279.65,0.0,0.0,0.6,2.1,3.1,4.6,97,7470,100.0,37.0,23.266666666666666,10.729166666666666,2021-01-31,4,0,0
2021-01-31 12:00:00,280.55,0.0,0.0,0.0,0.6,2.1,2.8,97,3510,100.0,37.0,23.266666666666666,10.729166666666666,2021-01-31,4,0,0
2021-01-31 15:00:00,282.15,0.2,0.2,0.2,2.1,3.2,4.2,97,2500,100.0,38.0,23.266666666666666,10.729166666666666,2021-01-31,4,1,0
2021-01-31 18:00:00,282.15,3.0,5.0,5.2,2.7,4.3,4.3,99,1820,100.0,35.0,23.266666666666666,10.729166666666666,2021-01-31,4,1,0
2021-01-31 21:00:00,282.15,0.4,2.5,7.5,2.6,4.9,6.1,98,1820,100.0,37.0,23.266666666666666,10.729166666666666,2021-01-31,4,1,0
2021-10-01 00:00:00,282.75,0.0,0.0,0.0,2.2,3.2,4.0,78,25000,50.0,30.0,20.0,11.0,2021-10-01,39,0,0
2021-10-01 03:00:00,281.95,0.0,0.0,0.0,3.5,4.7,4.7,84,25000,50.0,30.0,27.0,11.0,2021-10-01,39,0,0
2021-10-01 06:00:00,281.65,0.0,0.0,0.0,3.5,5.0,5.4,88,25000,50.0,30.0,23.0,11.0,2021-10-01,39,0,0
2021-10-01 09:00:00,286.75,0.0,0.0,0.0,4.6,7.1,7.1,73,34900,90.0,30.0,23.0,12.0,2021-10-01,39,0,0
2021-10-01 12:00:00,289.35,0.0,0.0,0.0,5.9,9.5,10.6,69,25000,90.0,35.0,27.0,11.25,2021-10-01,39,0,0
2021-10-01 15:00:00,288.55,0.2,0.6,0.6,4.3,7.1,7.8,84,15180,100.0,35.0,24.0,11.25,2021-10-01,39,1,0
2021-10-01 18:00:00,286.65,0.8,1.6,2.2,5.1,8.9,8.9,91,2750,100.0,38.0,24.0,11.25,2021-10-01,39,1,0
2021-10-01 21:00:00,286.65,0.0,0.8,2.4,3.9,6.0,7.0,90,15000,90.0,35.0,24.0,11.25,2021-10-01,39,0,0
2021-10-02 00:00:00,286.05,0.0,0.2,1.0,1.2,1.9,4.6,93,15000,90.0,35.0,21.0,12.0,2021-10-02,39,0,0
2021-10-02 03:00:00,286.05,0.0,0.0,0.2,1.8,2.9,4.3,96,14240,90.0,35.0,21.0,12.0,2021-10-02,39,0,0
2021-10-02 06:00:00,286.55,0.0,0.0,0.0,3.6,5.6,6.1,92,29650,90.0,35.0,21.0,12.0,2021-10-02,39,0,0
2021-10-02 09:00:00,287.25,0.0,0.0,0.0,5.8,9.1,11.5,83,30000,90.0,35.0,20.0,12.0,2021-10-02,39,0,0
2021-10-02 12:00:00,290.05,0.0,0.0,0.0,5.8,9.4,12.5,73,16590,90.0,35.857142857142854,21.0,12.0,2021-10-02,39,0,0
2021-10-02 15:00:00,289.25,0.4,0.4,0.4,6.2,9.9,11.2,86,22000,100.0,35.0,22.0,12.0,2021-10-02,39,1,0
2021-10-02 18:00:00,289.85,0.6,2.0,2.4,9.0,15.2,16.8,90,9000,100.0,38.0,21.0,12.0,2021-10-02,39,1,0
2021-10-02 21:00:00,290.15,0.2,1.4,3.4,9.8,17.4,17.4,89,12000,100.0,38.0,21.0,12.0,2021-10-02,39,1,0
2021-10-03 00:00:00,290.25,0.2,2.4,3.8,7.3,11.8,13.0,89,38430,90.0,38.0,22.333333333333332,11.5,2021-10-03,39,1,0
2021-10-03 03:00:00,290.05,0.8,1.6,4.0,6.7,11.0,12.6,88,12000,90.0,35.0,27.0,11.5,2021-10-03,39,1,0
2021-10-03 06:00:00,289.65,2.3,4.5,6.1,5.6,9.6,13.8,92,2090,100.0,37.0,22.333333333333332,11.5,2021-10-03,39,1,0
2021-10-03 09:00:00,289.45,1.0,5.4,9.9,7.1,13.0,13.0,92,14000,100.0,38.0,22.333333333333332,11.5,2021-10-03,39,1,0
2021-10-03 12:00:00,287.15,0.0,0.6,6.0,5.9,10.1,11.5,84,26350,100.0,38.0,22.333333333333332,11.5,2021-10-03,39,0,0
2021-10-03 15:00:00,288.35,0.0,0.0,0.6,4.7,7.1,9.3,64,26260,90.0,38.0,20.0,11.0,2021-10-03,39,0,0
2021-10-03 18:00:00,286.95,0.0,0.0,0.0,3.1,5.9,6.0,78,38120,100.0,37.0,22.333333333333332,11.5,2021-10-03,39,0,0
2021-10-03 21:00:00,285.95,0.0,0.0,0.0,4.1,6.3,7.1,79,52740,50.0,35.0,20.0,12.0,2021-10-03,39,0,0
2021-10-04 00:00:00,284.15,0.0,0.0,0.0,2.7,4.2,4.9,88,56320,50.0,30.0,20.0,12.0,2021-10-04,40,0,0
2021-10-04 03:00:00,282.55,0.0,0.0,0.0,3.6,5.4,5.4,91,30000,25.0,30.0,20.0,12.0,2021-10-04,40,0,0
2021-10-04 06:00:00,281.65,0.2,0.2,0.2,1.1,3.8,4.7,95,38600,25.0,30.0,20.0,11.0,2021-10-04,40,1,0
2021-10-04 09:00:00,286.75,0.0,0.0,0.2,4.5,6.6,6.8,77,27140,25.0,31.0,20.0,11.0,2021-10-04,40,0,0
2021-10-04 12:00:00,290.15,0.0,0.0,0.0,5.7,10.2,10.4,66,30000,60.0,31.0,20.0,10.0,2021-10-04,40,0,0
2021-10-04 15:00:00,291.45,0.028571428571428574,0.028571428571428574,0.06666666666666667,5.4,9.0,11.7,56,36410,60.0,38.0,20.0,10.0,2021-10-04,40,1,0
2021-10-04 18:00:00,288.95,0.0,0.0,0.06666666666666667,2.2,3.5,5.7,70,50970,75.0,32.142857142857146,20.0,11.0,2021-10-04,40,0,0
2021-10-04 21:00:00,288.15,0.0,0.0,0.0,3.7,5.4,5.8,76,52280,90.0,35.0,20.0,11.0,2021-10-04,40,0,0
2021-10-05 00:00:00,286.25,0.0,0.0,0.0,3.2,5.6,6.1,87,30000,10.0,35.0,20.0,10.0,2021-10-05,40,0,0
2021-10-05 03:00:00,285.25,0.0,0.0,0.0,4.2,7.1,7.1,93,39450,60.0,35.0,20.0,10.0,2021-10-05,40,0,0
2021-10-05 06:00:00,286.05,0.0,0.0,0.0,6.3,12.1,12.1,91,25000,100.0,37.0,20.0,11.2,2021-10-05,40,0,0
2021-10-05 09:00:00,286.65,1.0,4.2,4.2,8.8,14.3,14.3,94,8000,100.0,39.0,20.0,11.2,2021-10-05,40,1,0
2021-10-05 12:00:00,289.05,0.0,1.5,5.7,7.2,13.9,13.9,68,16330,60.0,32.0,20.0,10.0,2021-10-05,40,0,0
2021-10-05 15:00:00,288.85,0.0,0.2,1.7,4.9,7.6,9.1,70,35000,40.0,39.0,20.0,10.0,2021-10-05,40,0,0
2021-10-05 18:00:00,285.75,0.0,1.0,1.2,2.2,3.7,8.5,77,20000,50.0,38.0,20.0,16.0,2021-10-05,40,0,0
2021-10-05 21:00:00,283.85,0.0,0.0,1.0,2.5,4.7,4.7,84,38340,60.0,36.42857142857143,20.0,11.2,2021-10-05,40,0,0
2021-10-06 00:00:00,283.75,0.0,0.0,0.0,4.0,6.6,7.2,85,20000,50.0,38.0,27.0,10.0,2021-10-06,40,0,0
2021-10-06 03:00:00,283.25,0.0,0.0,0.0,4.3,6.1,6.6,87,20000,60.0,35.0,23.0,10.0,2021-10-06,40,0,0
2021-10-06 06:00:00,282.85,0.0,0.0,0.0,5.3,8.0,8.0,89,34160,10.0,35.0,20.0,10.0,2021-10-06,40,0,0
2021-10-06 09:00:00,286.65,0.0,0.0,0.0,5.3,8.9,9.2,77,30000,25.0,31.0,20.0,10.0,2021-10-06,40,0,0
2021-10-06 12:00:00,290.15,0.0,0.0,0.0,7.9,13.0,13.0,57,25000,50.0,31.0,20.0,10.0,2021-10-06,40,0,0
2021-10-06 15:00:00,290.45,0.0,0.0,0.0,7.3,11.6,12.2,51,25000,40.0,31.0,20.0,10.0,2021-10-06,40,0,0
2021-10-06 18:00:00,287.45,0.0,0.0,0.0,4.1,6.2,9.9,65,25000,10.0,30.0,20.0,11.0,2021-10-06,40,0,0
2021-10-06 21:00:00,283.65,0.0,0.0,0.0,1.5,2.0,2.9,84,32710,10.0,30.0,20.0,11.0,2021-10-06,40,0,0
2021-10-07 00:00:00,281.85,0.0,0.0,0.0,1.1,1.9,3.1,93,25000,10.0,30.0,20.0,11.0,2021-10-07,40,0,0
2021-10-07 03:00:00,281.45,0.0,0.0,0.0,2.7,3.5,3.5,95,11800,0.0,30.0,20.0,10.0,2021-10-07,40,0,0
2021-10-07 06:00:00,280.25,0.0,0.0,0.0,1.5,2.7,3.9,96,20000,40.0,30.0,23.0,11.0,2021-10-07,40,0,0
2021-10-07 09:00:00,287.95,0.0,0.2,0.2,1.4,2.4,2.4,77,15760,90.0,30.285714285714285,21.714285714285715,10.857142857142858,2021-10-07,40,0,0
2021-10-07 12:00:00,290.65,0.0,0.0,0.2,1.7,3.7,5.2,60,19870,75.0,31.0,23.0,11.0,2021-10-07,40,0,0
2021-10-07 15:00:00,291.35,0.0,0.0,0.0,3.2,4.6,4.6,54,25000,75.0,31.0,23.0,11.0,2021-10-07,40,0,0
2021-10-07 18:00:00,287.85,0.0,0.0,0.0,3.0,3.7,4.1,65,25000,50.0,30.0,23.0,11.0,2021-10-07,40,0,0
2021-10-07 21:00:00,284.65,0.0,0.0,0.0,1.2,2.3,3.6,81,25000,10.0,30.0,20.0,11.0,2021-10-07,40,0,0
2021-10-08 00:00:00,283.45,0.0,0.0,0.0,0.9,1.4,3.0,88,25000,0.0,30.0,20.0,10.0,2021-10-08,40,0,0
2021-10-08 03:00:00,282.65,0.0,0.0,0.0,2.6,3.3,3.3,93,25000,0.0,30.0,20.0,10.0,2021-10-08,40,0,0
2021-10-08 06:00:00,282.55,0.0,0.0,0.0,2.5,4.3,5.5,95,10970,25.0,30.0,20.0,11.0,2021-10-08,40,0,0
2021-10-08 09:00:00,286.35,0.0,0.2,0.2,4.0,5.7,6.2,76,10040,10.0,30.0,20.0,11.0,2021-10-08,40,0,0
2021-10-08 12:00:00,290.95,0.0,0.0,0.2,4.9,7.5,9.4,55,13040,10.0,30.0,20.0,11.0,2021-10-08,40,0,0
2021-10-08 15:00:00,292.15,0.0,0.0,0.0,5.3,7.7,9.3,54,12100,25.0,30.0,20.0,11.0,2021-10-08,40,0,0
2021-10-08 18:00:00,288.65,0.0,0.0,0.0,4.1,6.0,7.7,68,25000,10.0,30.0,20.0,11.0,2021-10-08,40,0,0
2021-10-08 21:00:00,286.65,0.0,0.0,0.0,4.6,7.5,7.9,80,23760,0.0,30.0,20.0,10.0,2021-10-08,40,0,0
2021-10-09 00:00:00,284.75,0.0,0.0,0.0,2.4,3.6,4.6,90,15920,10.0,30.0,20.0,11.0,2021-10-09,40,0,0
2021-10-09 03:00:00,284.15,0.0,0.0,0.0,1.7,2.7,3.1,89,12200,2.857142857142857,30.142857142857142,20.0,10.142857142857142,2021-10-09,40,0,0
2021-10-09 06:00:00,282.85,0.0,0.0,0.0,2.0,4.2,5.6,93,7000,0.0,30.0,20.0,10.0,2021-10-09,40,0,0
2021-10-09 09:00:00,286.25,0.0,0.0,0.0,3.1,5.4,6.1,82,9000,0.0,30.0,20.0,10.0,2021-10-09,40,0,0
2021-10-09 12:00:00,290.25,0.2,0.2,0.2,5.1,7.5,7.9,61,12000,10.0,31.0,20.0,10.0,2021-10-09,40,1,0
2021-10-09 15:00:00,291.15,0.0,0.0,0.2,3.9,6.8,8.3,56,12950,0.0,30.0,20.0,10.0,2021-10-09,40,0,0
2021-10-09 18:00:00,287.05,0.0,0.0,0.0,3.2,4.8,6.0,70,15000,0.0,30.0,20.0,10.0,2021-10-09,40,0,0
2021-10-09 21:00:00,285.45,0.0,0.0,0.0,2.3,3.7,4.9,79,15000,0.0,30.0,20.0,10.0,2021-10-09,40,0,0
2021-10-10 00:00:00,283.25,0.0,0.0,0.0,1.8,2.7,2.9,85,12000,0.0,30.0,20.0,10.0,2021-10-10,40,0,0
2021-10-10 03:00:00,281.55,0.0,0.0,0.0,1.5,2.7,2.7,95,1890,0.0,30.0,20.0,10.0,2021-10-10,40,0,0
2021-10-10 06:00:00,281.25,0.0,0.0,0.0,0.8,1.6,5.8,97,990,0.0,30.0,20.0,10.0,2021-10-10,40,0,0
2021-10-10 09:00:00,285.55,0.0,0.2,0.2,2.3,4.2,4.9,76,8000,60.0,30.0,20.0,11.0,2021-10-10,40,0,0
2021-10-10 12:00:00,290.25,0.0,0.0,0.2,3.4,6.2,7.5,56,17000,50.0,30.0,20.0,11.0,2021-10-10,40,0,0
2021-10-10 15:00:00,290.65,0.0,0.0,0.0,3.3,6.2,7.4,55,20000,25.0,30.0,20.0,11.0,2021-10-10,40,0,0
2021-10-10 18:00:00,286.85,0.0,0.0,0.0,3.1,5.1,6.3,73,10000,40.0,35.0,20.0,11.0,2021-10-10,40,0,0
2021-10-10 21:00:00,283.95,0.0,0.0,0.0,2.3,3.7,4.9,85,6480,10.0,30.0,20.0,11.0,2021-10-10,40,0,0
2021-10-11 00:00:00,284.45,0.0,0.0,0.0,2.4,3.3,3.9,89,4090,90.0,35.0,20.0,11.2,2021-10-11,41,0,0
2021-10-11 03:00:00,284.75,0.0,0.0,0.0,2.5,3.3,4.3,95,2010,100.0,36.0,20.0,11.2,2021-10-11,41,0,0
2021-10-11 06:00:00,285.65,0.0,0.0,0.0,3.2,4.7,7.0,91,14010,100.0,33.0,20.0,11.2,2021-10-11,41,0,0
2021-10-11 09:00:00,287.65,0.0,0.0,0.0,4.1,6.5,6.5,74,20000,75.0,38.0,20.0,11.0,2021-10-11,41,0,0
2021-10-11 12:00:00,288.85,0.0,0.0,0.0,4.3,7.6,8.8,57,34430,75.0,31.0,20.0,12.0,2021-10-11,41,0,0
2021-10-11 15:00:00,288.65,0.0,0.0,0.0,3.7,5.6,7.1,55,25000,100.0,31.0,20.0,12.0,2021-10-11,41,0,0
2021-10-11 18:00:00,285.55,0.0,0.0,0.0,2.2,3.7,4.7,69,25000,50.0,30.0,20.0,11.0,2021-10-11,41,0,0
2021-10-11 21:00:00,283.25,0.0,0.0,0.0,2.2,5.0,5.3,82,25000,0.0,30.0,20.0,10.0,2021-10-11,41,0,0
2021-10-12 00:00:00,281.75,0.0,0.0,0.0,2.2,3.2,4.2,89,25000,0.0,30.0,20.0,10.0,2021-10-12,41,0,0
2021-10-12 03:00:00,280.85,0.0,0.0,0.0,1.5,1.9,1.9,94,25000,0.0,30.0,20.0,10.0,2021-10-12,41,0,0
2021-10-12 06:00:00,279.85,0.0,0.0,0.0,1.5,2.1,3.8,95,20000,75.0,35.0,20.0,10.0,2021-10-12,41,0,0
2021-10-12 09:00:00,285.55,0.0,0.2,0.2,2.8,4.2,4.2,80,20000,40.0,35.0,20.0,11.0,2021-10-12,41,0,0
2021-10-12 12:00:00,288.85,0.0,0.0,0.2,4.5,8.0,8.2,62,27860,45.714285714285715,34.0,20.5,10.166666666666666,2021-10-12,41,0,0
2021-10-12 15:00:00,288.45,0.0,0.0,0.0,3.6,5.5,9.4,63,35140,90.0,38.0,20.5,10.166666666666666,2021-10-12,41,0,0
2021-10-12 18:00:00,286.55,0.0,0.0,0.0,2.7,4.7,5.9,70,25000,40.0,35.0,23.0,10.0,2021-10-12,41,0,0
2021-10-12 21:00:00,285.65,0.0,0.0,0.0,5.0,6.9,6.9,78,31460,75.0,35.0,20.0,10.0,2021-10-12,41,0,0
2021-10-13 00:00:00,285.25,0.0,0.0,0.0,3.4,5.1,7.7,84,25000,60.0,35.0,20.0,10.0,2021-10-13,41,0,0
2021-10-13 03:00:00,282.05,0.0,0.0,0.0,2.7,4.4,4.6,90,25000,0.0,30.0,20.0,10.0,2021-10-13,41,0,0
2021-10-13 06:00:00,281.05,0.0,0.0,0.0,1.7,3.1,5.1,91,23110,75.0,30.0,20.0,11.0,2021-10-13,41,0,0
2021-10-13 09:00:00,284.65,0.0,0.0,0.0,1.7,3.1,3.1,71,28000,90.0,30.0,20.0,11.0,2021-10-13,41,0,0
2021-10-13 12:00:00,287.05,0.0,0.0,0.0,2.1,3.2,5.8,53,29690,90.0,31.0,20.0,11.0,2021-10-13,41,0,0
2021-10-13 15:00:00,288.05,0.0,0.0,0.0,2.7,4.8,5.3,48,21670,75.0,34.0,20.0,11.0,2021-10-13,41,0,0
2021-10-13 18:00:00,283.15,0.0,0.0,0.0,0.0,1.1,1.7,67,25000,50.0,30.0,20.0,11.0,2021-10-13,41,0,0
2021-10-13 21:00:00,280.15,0.0,0.0,0.0,1.5,2.0,2.0,87,16670,40.0,30.0,20.0,11.0,2021-10-13,41,0,0
2021-10-14 00:00:00,278.55,0.0,0.0,0.0,1.2,1.4,1.6,92,13520,0.0,30.0,20.0,10.0,2021-10-14,41,0,0
2021-10-14 03:00:00,277.75,0.0,0.0,0.0,1.3,1.8,1.8,96,20000,0.0,30.0,20.0,10.0,2021-10-14,41,0,0
2021-10-14 06:00:00,276.95,0.2,0.2,0.2,0.8,1.4,1.5,97,12000,10.0,30.0,20.0,11.0,2021-10-14,41,1,0
2021-10-14 09:00:00,284.65,0.0,0.0,0.2,1.0,1.9,1.9,71,18000,10.0,30.0,20.0,11.0,2021-10-14,41,0,0
2021-10-14 12:00:00,288.55,0.0,0.0,0.0,1.9,4.2,4.9,53,17600,0.0,30.0,20.0,10.0,2021-10-14,41,0,0
2021-10-14 15:00:00,289.55,0.0,0.0,0.0,1.8,3.3,3.7,50,29130,0.0,30.0,20.0,10.0,2021-10-14,41,0,0
2021-10-14 18:00:00,285.15,0.0,0.0,0.0,1.4,2.0,2.2,69,20000,0.0,30.0,20.0,10.0,2021-10-14,41,0,0
2021-10-14 21:00:00,283.25,0.0,0.0,0.0,1.1,1.4,1.4,79,20000,0.0,30.0,20.0,10.0,2021-10-14,41,0,0
